VALUE,pop_densit,roads_dist,deforested,FARC_raste,NP_raster_,mines_dist,wells_dist,slope_ext,elevation_,y,x,rivers_dis,slope_ext_,layer,path
1.00000000,0.58000,1.59385,0.06779,1.00000,0.00000,3.86467,2.54760,0.00000,5.00000,4.46657,-68.59292,23409.39844,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,103.64400,0.18634,0.01157,0.00000,1.00000,0.11335,0.21810,89.96409,102.00000,4.45823,-73.58306,23409.39844,159599.04688,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.52000,0.31369,0.05617,1.00000,0.00000,0.92305,0.86707,0.00000,3.00000,4.44990,-77.11531,11661.90332,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,278.25500,0.03005,0.01474,0.00000,0.00000,0.24224,0.56581,89.93533,139.00000,4.44990,-75.58245,70710.67969,88612.56250,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.52000,0.32457,0.00721,1.00000,0.00000,0.42040,0.88569,89.55598,9.00000,4.44157,-76.60714,22360.67969,12905.94238,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,103.64400,0.01179,0.02031,0.00000,0.00000,0.02635,0.61514,89.93719,110.00000,4.44157,-74.08291,56850.67969,91236.71094,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,103.64400,0.02500,0.00654,0.00000,0.00000,0.31678,0.29533,89.74129,28.00000,4.42491,-74.59942,21540.65820,22151.00977,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,2.05169,0.02941,1.00000,0.00000,4.12335,2.73265,0.00000,4.00000,4.00829,-68.59292,19697.71484,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,2.05083,0.00174,1.00000,0.00000,4.53012,3.18330,0.00000,4.00000,3.99996,-68.10141,2000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,203.98500,0.02635,0.00682,1.00000,1.00000,0.98760,0.43309,88.79228,2.00000,3.98330,-77.12364,20000.00000,4744.12109,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,1.05409,0.00435,0.00000,0.00000,2.42996,0.36180,0.00000,6.00000,3.98330,-71.08383,65787.53906,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,1.61720,0.08701,1.00000,0.00000,3.40883,1.86734,0.00000,6.00000,3.98330,-69.57595,31622.77539,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,203.98500,0.10442,0.00760,0.00000,1.00000,0.55503,0.46852,89.96992,105.00000,3.97496,-76.61547,49193.49609,190551.95313,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,0.57837,0.00287,0.00000,0.00000,1.93141,0.17989,0.00000,7.00000,3.97496,-71.61700,57688.82031,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,1.38208,0.06488,1.00000,0.00000,3.08446,1.34231,88.79228,7.00000,3.97496,-70.10079,34928.49609,4744.12109,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,9.37500,0.06009,0.00634,0.00000,0.00000,0.72882,0.32361,0.00000,8.00000,3.96663,-73.12487,2000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,1.30003,0.00452,1.00000,0.00000,2.77341,0.84233,0.00000,7.00000,3.96663,-70.60064,23409.39844,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,203.98500,0.09317,0.00185,0.00000,0.00000,0.39616,0.59559,89.47031,59.00000,3.95830,-76.09896,96104.10938,10819.38184,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,0.11932,0.00800,0.00000,0.00000,0.47908,0.05336,87.30106,14.00000,3.95830,-73.58306,4472.13623,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,0.36667,0.00684,0.00000,0.00000,1.50923,0.21506,89.14595,7.00000,3.94997,-72.10018,8246.21094,6710.02197,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,56.71300,0.12937,0.00409,1.00000,0.00000,0.26784,0.19021,89.90708,140.00000,3.94164,-75.62410,45694.63672,61682.20703,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
4.00000000,56.71300,0.03333,0.00639,1.00000,0.00000,0.64947,0.16180,89.91177,64.00000,3.94164,-74.56609,24738.63477,64954.30078,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,0.00833,0.00087,1.00000,0.00000,0.93467,0.28443,0.00000,12.00000,3.49169,-73.64138,2828.42700,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,0.61464,0.00744,0.00000,0.00000,1.45435,0.29814,0.00000,8.00000,3.48336,-72.57504,43863.42578,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,0.11785,0.00394,1.00000,0.00000,0.96541,0.17520,89.94506,59.00000,3.47503,-74.13289,11313.70801,104311.77344,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,2.30785,0.03150,1.00000,0.00000,4.13941,2.42203,0.00000,6.00000,3.45837,-69.06778,16492.42188,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,2.58736,0.01490,1.00000,0.00000,4.50075,2.92220,89.09976,5.00000,3.45837,-68.55960,34000.00000,6365.35205,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,0.26784,0.00995,1.00000,0.00000,0.91761,0.47177,89.95560,96.00000,3.45003,-74.60775,35383.61328,129074.35156,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,0.26523,0.00749,0.00000,0.00000,1.14482,0.36305,0.00000,9.00000,3.45003,-73.09155,27202.94141,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,1.00475,0.00261,0.00000,0.00000,2.22150,0.30012,89.14595,9.00000,3.45003,-71.57534,63150.61328,6709.31787,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,1.73959,0.00765,1.00000,0.00000,3.09597,0.99233,87.30106,6.00000,3.45003,-70.57565,45122.05469,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,2.08588,0.06658,1.00000,0.00000,3.82344,1.93629,88.09086,6.00000,3.45003,-69.56762,14142.13574,3000.39331,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,2.60133,0.00394,1.00000,0.00000,4.87392,3.40118,87.30106,4.00000,3.45003,-68.07641,8000.00000,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,1.32877,0.02591,0.00000,0.00000,2.64435,0.57331,87.30106,9.00000,3.44170,-71.08383,58137.76953,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,1.89901,0.00880,1.00000,0.00000,3.51794,1.46026,0.00000,5.00000,3.44170,-70.06747,4472.13623,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,2.66918,0.00499,0.00000,0.00000,5.26506,3.87959,87.30106,3.00000,3.44170,-67.59323,20880.61328,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,0.26680,0.00857,0.00000,0.00000,1.78848,0.75079,88.09086,9.00000,3.00842,-72.59170,32310.99023,3000.39331,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,0.68516,0.00167,0.00000,0.00000,2.17105,0.82416,0.00000,8.00000,2.96676,-72.07519,8944.27246,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,2.99629,0.01223,1.00000,0.00000,4.85181,3.04372,0.00000,5.00000,2.95843,-68.55960,8000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,0.33768,0.01294,1.00000,1.00000,1.48483,0.51747,89.84301,23.00000,2.95010,-74.08291,8944.27246,36507.57031,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,0.07546,0.01766,1.00000,0.00000,1.59872,0.76422,88.79228,8.00000,2.95010,-73.07488,10000.00000,4744.12109,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,1.60479,0.05224,1.00000,0.00000,2.92006,0.93901,0.00000,8.00000,2.95010,-71.07550,6000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.58000,2.03540,0.01281,1.00000,0.00000,3.33193,1.27413,89.61803,11.00000,2.95010,-70.57565,11661.90332,15001.96680,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,2.37541,0.06308,1.00000,0.00000,3.77256,1.69043,0.00000,8.00000,2.95010,-70.06747,22000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,2.53667,0.10453,1.00000,0.00000,4.22227,2.12459,0.00000,6.00000,2.95010,-69.55929,26000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,2.76619,0.00715,1.00000,0.00000,4.52515,2.57052,89.09976,5.00000,2.95010,-69.06778,4000.00000,6365.35205,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,3.10112,0.01578,1.00000,0.00000,5.20065,3.50733,88.79228,4.00000,2.95010,-68.07641,26907.24805,4744.12109,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,0.37006,0.05554,1.00000,1.00000,1.22000,0.58512,89.92358,45.00000,2.94177,-74.57442,15620.50000,74981.33594,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,0.07862,0.00878,1.00000,0.00000,1.48567,0.61249,0.00000,9.00000,2.94177,-73.60805,39849.71484,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,41.02500,0.00833,0.00087,1.00000,0.00000,0.22928,0.98422,89.32480,69.00000,2.52515,-76.58214,29529.64648,8487.13574,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,1.75500,0.05590,0.00374,1.00000,0.00000,2.20405,1.26109,89.45983,10.00000,2.49183,-72.62502,8246.21094,10608.02930,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,41.02500,0.69362,0.01054,1.00000,0.00000,0.70020,1.34092,89.62545,3.00000,2.47516,-77.62349,57723.48047,15301.63672,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,1.75500,0.52334,0.00055,1.00000,0.00000,2.50139,1.29949,88.79228,7.00000,2.47516,-72.11684,32984.84375,4744.78516,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,2.06908,0.05202,1.00000,0.00000,3.62324,1.63352,0.00000,8.00000,2.45850,-70.56732,20000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,2.98954,0.00857,1.00000,1.00000,4.44910,2.38084,87.30106,7.00000,2.45850,-69.56762,10770.32910,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,3.19966,0.01502,1.00000,1.00000,4.89389,2.80284,89.47031,10.00000,2.45850,-69.05945,10000.00000,10819.38184,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,3.42557,0.05726,1.00000,0.00000,5.22188,3.23129,0.00000,5.00000,2.45850,-68.56793,6000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
3.00000000,49.80400,0.68658,0.00468,1.00000,0.00000,0.84001,1.66785,0.00000,0.00000,2.45016,-78.10668,22360.67969,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,41.02500,0.30833,0.00350,1.00000,0.00000,0.35040,1.17692,89.94022,56.00000,2.45016,-77.11531,45607.01563,95863.64063,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,0.21810,0.01334,1.00000,0.00000,0.54038,0.44783,89.93059,76.00000,2.45016,-75.06594,44944.41016,82553.26563,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,0.29262,0.00482,1.00000,0.00000,1.01259,0.78102,89.94599,24.00000,2.45016,-74.56609,34000.00000,106114.04688,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,9.37500,0.27144,0.00220,1.00000,1.00000,1.48644,1.00885,0.00000,11.00000,2.45016,-74.08291,10770.32910,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,1.75500,1.57041,0.10536,1.00000,0.00000,3.25303,1.39284,87.30106,8.00000,2.45016,-71.06716,22803.50781,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,2.56895,0.08742,1.00000,0.00000,4.03099,1.98494,89.04517,8.00000,2.45016,-70.06747,16000.00000,6000.78662,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,3.64695,0.01019,0.00000,0.00000,5.90735,4.14142,0.00000,4.00000,2.45016,-67.57657,21260.29297,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,41.02500,0.03005,0.00541,1.00000,0.00000,0.59745,0.51004,89.94254,110.00000,2.44183,-76.10729,69426.21875,99738.97656,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,0.34288,0.00087,1.00000,1.00000,2.07699,1.24323,0.00000,8.00000,2.44183,-73.07488,2000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,3.60950,0.01396,1.00000,0.00000,5.56502,3.68994,0.00000,5.00000,2.44183,-68.06808,14000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,49.80400,0.62987,0.00670,1.00000,0.00000,1.14215,2.01206,0.00000,0.00000,2.43350,-78.53988,21540.65820,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,4.03430,0.00813,0.00000,0.00000,6.14743,4.24857,89.04517,5.00000,2.05022,-67.63488,50596.44141,6000.78662,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
3.00000000,1.75500,0.76035,0.00123,1.00000,0.00000,2.88955,1.76891,87.30106,7.00000,1.99189,-72.12517,82462.10938,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,49.80400,0.22423,0.00441,1.00000,0.00000,0.98072,2.08375,89.34496,1.00000,1.98356,-78.56487,12165.52539,8748.69922,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,1.75500,0.68415,0.14406,1.00000,1.00000,2.44371,1.68236,87.30106,12.00000,1.98356,-73.11654,42190.04297,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
3.00000000,49.80400,0.32059,0.01818,1.00000,0.00000,0.20429,1.25654,89.80608,18.00000,1.97523,-77.56518,25298.22070,29554.76367,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,4.07623,0.02485,1.00000,0.00000,5.91869,3.90922,89.62545,5.00000,1.97523,-68.05975,44045.42969,15301.63672,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,4.74100,0.14386,0.00271,1.00000,0.00000,0.99642,1.13137,89.25094,13.00000,1.96689,-74.58276,26076.80859,7650.81836,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
3.00000000,1.75500,0.58672,0.00374,1.00000,0.00000,2.71110,1.79793,0.00000,9.00000,1.95856,-72.55838,68029.40625,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,3.12481,0.01363,1.00000,1.00000,4.72259,2.68516,88.09085,7.00000,1.95856,-69.56762,48826.22266,3000.91797,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,56.57100,0.20276,0.00271,0.00000,1.00000,0.26719,0.47507,89.91177,125.00000,1.95023,-76.57381,93059.11719,64954.30078,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,56.57100,0.07500,0.00078,1.00000,0.00000,0.19667,0.52474,89.92944,54.00000,1.95023,-76.11562,93723.00000,81207.42188,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,0.01179,0.00200,1.00000,0.00000,0.50449,0.71976,89.88908,17.00000,1.95023,-75.11593,17888.54492,51666.01172,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,9.37500,0.19454,0.01315,1.00000,0.00000,1.47283,1.46211,0.00000,12.00000,1.95023,-74.09957,41036.56641,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,1.75500,0.31820,0.06185,1.00000,0.00000,2.00009,1.54821,0.00000,11.00000,1.95023,-73.56640,34409.30078,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,1.75500,1.22794,0.07649,1.00000,1.00000,3.25667,1.77451,0.00000,8.00000,1.95023,-71.56701,59933.29688,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,1.75500,1.67286,0.03039,1.00000,1.00000,3.59569,1.86594,87.30106,8.00000,1.95023,-71.07550,26000.00000,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,1.75500,2.14635,0.01698,1.00000,0.00000,3.95412,2.05509,87.30106,6.00000,1.95023,-70.57565,30594.11719,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,2.63777,0.10688,1.00000,0.00000,4.33192,2.34307,88.79228,8.00000,1.95023,-70.06747,30265.49219,4744.78516,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,4.23231,0.00348,0.00000,0.00000,6.58994,4.76565,88.79228,4.00000,1.95023,-67.11004,2000.00000,4744.12109,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,0.20582,0.04162,1.00000,0.00000,0.20497,0.54192,89.87685,70.00000,1.94190,-75.58245,59665.73828,46538.41797,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,3.61137,0.03199,1.00000,1.00000,5.13870,3.07871,87.30106,6.00000,1.94190,-69.07611,44000.00000,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,0.50600,3.88709,0.04762,1.00000,0.00000,5.56608,3.49063,0.00000,5.00000,1.94190,-68.57626,43908.99609,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
3.00000000,41.02500,0.01667,0.00795,1.00000,0.00000,0.17834,0.68028,89.91017,71.00000,1.85858,-76.98202,88090.85938,63794.07422,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,49.80400,0.01179,0.00193,0.00000,0.00000,0.03536,0.72505,89.93414,95.00000,1.50029,-77.12364,79397.73438,87011.40625,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,79.25100,1.88843,0.02652,0.00000,0.00000,3.92528,2.31123,89.36340,10.00000,1.49196,-71.07550,45254.83203,9002.75391,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
3.00000000,4.74100,0.21619,0.00099,1.00000,0.00000,0.73904,1.10708,88.09085,10.00000,1.48362,-75.12426,17204.65039,3000.91797,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,1.75500,1.18512,0.02835,1.00000,0.00000,3.33284,2.26599,87.30106,9.00000,1.48362,-72.11684,58137.76953,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,0.17099,0.04576,1.00000,1.00000,0.27701,0.32670,89.92865,56.00000,1.47529,-76.07397,44000.00000,80317.20313,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,1.75500,1.05951,0.02490,1.00000,1.00000,3.00744,2.27652,88.79228,9.00000,1.47529,-72.62502,31622.77539,4744.78516,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,79.25100,2.34078,0.06139,1.00000,0.00000,4.29745,2.48844,0.00000,8.00000,1.47529,-70.55899,29732.13672,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
3.00000000,49.80400,0.11696,0.01531,1.00000,0.00000,0.02500,1.00971,89.93533,90.00000,1.45863,-77.59017,34000.00000,88612.56250,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,41.02500,0.06509,0.02659,0.00000,0.00000,0.53858,0.17658,89.89969,68.00000,1.45030,-76.56548,44000.00000,57133.28906,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,4.74100,0.10607,0.00409,1.00000,0.00000,0.40697,0.69327,0.00000,9.00000,1.45030,-75.60744,15231.54688,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,4.74100,0.65881,0.00000,1.00000,0.00000,1.22862,1.44962,88.79228,10.00000,1.45030,-74.58276,24000.00000,4744.78516,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,0.69412,0.00688,1.00000,0.00000,1.65852,1.83993,0.00000,9.00000,1.45030,-74.07458,78638.41406,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,0.74615,0.12324,1.00000,1.00000,2.12336,2.03640,0.00000,9.00000,1.45030,-73.56640,84403.79688,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,1.75500,1.53797,0.06095,1.00000,1.00000,3.65115,2.27278,0.00000,9.00000,1.45030,-71.56701,55569.77344,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,79.25100,2.78809,0.01798,1.00000,0.00000,4.66119,2.74136,0.00000,8.00000,1.45030,-70.07580,17088.00781,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
3.00000000,49.80400,0.02357,0.00210,1.00000,0.00000,0.97589,1.81663,87.30106,3.00000,1.44196,-78.58153,5656.85400,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
3.00000000,12.07700,0.00833,0.00832,0.00000,0.00000,0.71928,0.09317,0.00000,15.00000,1.00035,-76.60714,5656.85400,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,4.74100,0.54473,0.00000,1.00000,0.00000,1.07167,1.11844,89.04517,9.00000,0.98369,-75.12426,14422.20508,6000.78662,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,0.89334,0.00249,1.00000,0.00000,1.42833,1.61531,87.30106,10.00000,0.98369,-74.62441,10000.00000,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,49.80400,0.16604,0.00176,0.00000,1.00000,0.41650,0.33840,87.30106,111.00000,0.95869,-77.13198,62514.00000,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,1.75500,1.67955,0.06152,1.00000,0.00000,3.69017,2.77013,0.00000,8.00000,0.95869,-72.06686,24738.63477,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,49.80400,0.25345,0.01165,1.00000,0.00000,0.65537,1.18257,89.94888,75.00000,0.95036,-78.08168,55569.77344,112122.14844,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,49.80400,0.06719,0.00308,0.00000,1.00000,0.43341,0.70720,89.77570,134.00000,0.95036,-77.58184,80622.57031,25547.44336,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,12.07700,0.23467,0.00087,1.00000,0.00000,0.78784,0.19614,89.09976,10.00000,0.95036,-76.11562,6000.00000,6365.35205,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,4.74100,0.48340,0.00062,1.00000,0.00000,0.82027,0.64334,0.00000,9.00000,0.95036,-75.61577,6000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,1.18521,0.09536,1.00000,1.00000,1.91965,2.16258,88.64978,9.00000,0.95036,-74.06625,44721.35938,4243.56787,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,1.75500,1.41249,0.03234,1.00000,1.00000,2.78019,2.64361,0.00000,9.00000,0.95036,-73.06655,46043.45703,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,1.57872,0.05926,1.00000,1.00000,3.22694,2.79526,0.00000,9.00000,0.95036,-72.56671,15231.54688,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,1.22749,0.10238,1.00000,1.00000,2.34883,2.52922,89.14595,9.00000,0.94203,-73.56640,82097.50000,6710.02197,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,79.25100,1.91603,0.03391,0.00000,0.00000,4.06025,2.77073,87.30106,8.00000,0.94203,-71.58367,31048.34961,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,79.25100,2.60562,0.01734,1.00000,0.00000,4.65678,2.96765,0.00000,8.00000,0.94203,-70.58398,12000.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,79.25100,3.01483,0.00545,1.00000,0.00000,5.00356,3.16864,88.09086,8.00000,0.94203,-70.08413,7211.10254,3000.39331,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,79.25100,3.47021,0.02646,0.00000,0.00000,5.38016,3.44578,87.30106,7.00000,0.94203,-69.55929,14000.00000,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,79.25100,2.24513,0.00716,0.00000,0.00000,4.35167,2.85105,0.00000,8.00000,0.93370,-71.07550,0.00000,0.00000,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
2.00000000,12.07700,0.07500,0.00000,1.00000,0.00000,1.07513,0.08975,87.30106,10.00000,0.50042,-76.61547,2828.42700,2121.78394,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,12.07700,0.84611,0.06821,1.00000,0.00000,1.27358,0.66672,88.79228,9.00000,0.47542,-75.62410,34176.01563,4744.12109,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,12.07700,1.01885,0.00254,1.00000,0.00000,1.46811,1.16670,88.79228,7.00000,0.47542,-75.12426,2000.00000,4744.12109,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
1.00000000,4.74100,1.24688,0.08033,1.00000,0.00000,1.78078,1.66669,88.09086,9.00000,0.47542,-74.62441,18867.96094,3000.39331,factors_cover_50km,factors_cover_50km.shp|layername=factors_cover_50km
